row,gold_set,provider,merchant_raw,description_raw,amount,direction,gold_leaf,gold_general,review_notes,agree,native_category_raw,plaid_leaf,plaid_general,pipeline_leaf,pipeline_general,pipeline_tier,gold_matches_plaid,gold_matches_pipeline,gold_matches_plaid_general,gold_matches_pipeline_general,llm_consensus_leaf,llm_consensus_general,llm_consensus_how,gold_matches_llm_consensus,gemini_leaf,sonnet_leaf,opus_leaf,haiku_draft_leaf,sonnet_draft_leaf
59,v4_unmatched_plaid,plaid,Current,204660 03377172  OPTIONAL FT Barclays current account,50.0,debit,transfer_own_account,transfers,OPTIONAL FT Barclays current account is an own-account transfer. 'Current' as a junk string does not override an explicit current-account narrative. Override both models' unclassified_other.,yes,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,unclassified_other,unclassified,T4_dictionary,no,no,no,no,unclassified_other,unclassified,opus_tiebreak,no,transfer_own_account,unclassified_other,unclassified_other,unclassified_other,unclassified_other
60,v4_unmatched_plaid,plaid,Joshuas,"JOSHUAS CONVENIENCE ST (VIA APPLE PAY), ON 19-07-2025",4.5,debit,convenience_store,groceries_household_essentials,Joshuas Convenience Store Apple Pay.,yes,GENERAL_MERCHANDISE_CONVENIENCE_STORES,convenience_store,groceries_household_essentials,convenience_store,groceries_household_essentials,T4_dictionary,yes,yes,yes,yes,convenience_store,groceries_household_essentials,gemini_sonnet_agree,yes,convenience_store,convenience_store,convenience_store,convenience_store,convenience_store
61,v4_unmatched_plaid,plaid,Prize Paradise,Prize Paradise,6.37,debit,prize_competitions,gambling,Prize Paradise is a UK skill-based prize-competition site (not a bookmaker subtype).,no,ENTERTAINMENT_CASINOS_AND_GAMBLING,gambling_unspecified,gambling,prize_competitions,gambling,T4_dictionary,no,yes,yes,yes,prize_competitions,gambling,gemini_sonnet_agree,yes,prize_competitions,prize_competitions,prize_competitions,prize_competitions,gambling_unspecified
62,v4_unmatched_plaid,plaid,Amazon,AMZNMktplace*R74W9,13.59,debit,marketplace_amazon,general_retail_marketplaces,AMZNMktplace debit.,established,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES,marketplace_general,general_retail_marketplaces,marketplace_amazon,general_retail_marketplaces,T4_dictionary,no,yes,yes,yes,marketplace_amazon,general_retail_marketplaces,gemini_sonnet_agree,yes,marketplace_amazon,marketplace_amazon,marketplace_amazon,,
63,v4_unmatched_plaid,plaid,Google One,GOOGLE *Google One,1.59,debit,web_services,digital_subscriptions_services,"Google One storage/subscription. Adversarial: Google One is consumer cloud storage (same as row 247), not App Store software.",established,GENERAL_SERVICES_OTHER_SERVICES,business_services,business_self_employment,business_services,business_self_employment,T6_native_fallback,no,no,no,no,software,digital_subscriptions_services,gemini_sonnet_agree,no,software,software,web_services,,
64,v4_unmatched_plaid,plaid,Bobbing Corner Service,BOBBING CORNER SER  ON 06 AUG CPM BOBBING CORNER SERVICE,10.26,debit,fuel,transport_motoring,"Bobbing Corner Service is the Asda/forecourt filling station at Bobbing Corner, Sittingbourne.",no,TRAVEL_AND_TRANSPORTATION_OTHER_TRAVEL_AND_TRANSPORTATION,transport_other,transport_motoring,transport_other,transport_motoring,T6_native_fallback,no,no,yes,yes,fuel,transport_motoring,gemini_sonnet_agree,yes,fuel,fuel,fuel,unclassified_other,fuel
65,v4_unmatched_plaid,plaid,Kj Barbers Sho,Kj Barbers Sho,15.0,debit,beauty_treatment,clothing_personal_care,KJ Barbers; haircut.,yes,PERSONAL_CARE_HAIR_AND_BEAUTY,skin_hair_care,clothing_personal_care,skin_hair_care,clothing_personal_care,T6_native_fallback,no,no,yes,yes,beauty_treatment,clothing_personal_care,gemini_sonnet_agree,yes,beauty_treatment,beauty_treatment,beauty_treatment,beauty_treatment,beauty_treatment
66,v4_unmatched_plaid,plaid,Saikou Jaiteh,SAIKOU JAITEH 200000001616910241,15.0,debit,transfer_p2p,transfers,Named person Saikou Jaiteh; no other purpose.,yes,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,transfer_p2p,transfers,T4_dictionary,no,yes,no,yes,transfer_p2p,transfers,gemini_sonnet_agree,yes,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p
67,v4_unmatched_plaid,plaid,A C,To A/C 55793436   KAUR A            Via Mobile Xfer,171.0,debit,transfer_p2p,transfers,Override established transfer_bank_unspecified. Payee is named person KAUR A via mobile transfer.,established,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,unclassified_transfer,unclassified,T6_native_fallback,no,no,no,no,transfer_p2p,transfers,gemini_sonnet_agree,yes,transfer_p2p,transfer_p2p,transfer_p2p,,
68,v4_unmatched_plaid,plaid,Blaenymaes Stores,PPOINT_*BLAENYMAES,4.4,debit,convenience_store,groceries_household_essentials,PayPoint at Blaenymaes Stores; local store.,yes,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,unclassified_transfer,unclassified,T6_native_fallback,no,no,no,no,convenience_store,groceries_household_essentials,gemini_sonnet_agree,yes,convenience_store,convenience_store,convenience_store,convenience_store,convenience_store
69,v4_unmatched_plaid,plaid,Kiley,KILEY SILLETT     ELEC              VIA MOBILE - PYMT,20.0,debit,transfer_p2p,transfers,"Named person Kiley Sillett; ELEC memo is a split/bill note, not a payment to an energy supplier.",yes,RENT_AND_UTILITIES_GAS_AND_ELECTRICITY,energy,utilities_household_bills,energy,utilities_household_bills,T4_dictionary,no,no,no,no,transfer_p2p,transfers,gemini_sonnet_agree,yes,transfer_p2p,transfer_p2p,energy,transfer_p2p,transfer_p2p
70,v4_unmatched_plaid,plaid,Mcpherson Jw,To A/C 54813557   MCPHERSON JW      Via Mobile Xfer,0.72,debit,transfer_p2p,transfers,Named person McPherson JW; mobile transfer.,yes,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,transfer_p2p,transfers,T4_dictionary,no,yes,no,yes,transfer_p2p,transfers,gemini_sonnet_agree,yes,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p
71,v4_unmatched_plaid,plaid,E.ON UK,9504 25AUG25      E.ON NEXT         COVENTRY GB,5.0,debit,energy,utilities_household_bills,E.ON Next debit.,yes,RENT_AND_UTILITIES_GAS_AND_ELECTRICITY,energy,utilities_household_bills,energy,utilities_household_bills,T6_native_fallback,yes,yes,yes,yes,energy,utilities_household_bills,gemini_sonnet_agree,yes,energy,energy,energy,energy,energy
72,v4_unmatched_plaid,plaid,Spar Market Strand,SPAR MARKET STRAND,10.99,debit,groceries,groceries_household_essentials,SPAR Market Strand; symbol-group grocer is groceries.,yes,FOOD_RETAIL_GROCERIES,groceries,groceries_household_essentials,groceries,groceries_household_essentials,T4_dictionary,yes,yes,yes,yes,groceries,groceries_household_essentials,gemini_sonnet_agree,yes,groceries,groceries,groceries,groceries,groceries
73,v4_unmatched_plaid,plaid,Frasers Group,FRASERS GROUP FINASN5636            TPP TRUELAYER LIMIFP 25/07/25 10    55151329922498000N,10.0,debit,retail_finance_repayment,credit_loan_repayments,"Frasers Group finance via TrueLayer is Frasers Plus / group retail finance, not a till sale.",yes,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,retail_finance_repayment,credit_loan_repayments,T4_dictionary,no,yes,no,yes,retail_finance_repayment,credit_loan_repayments,gemini_sonnet_agree,yes,retail_finance_repayment,retail_finance_repayment,retail_finance_repayment,retail_finance_repayment,retail_finance_repayment
74,v4_unmatched_plaid,plaid,Apple,Visa purchase APPLE.COM/BILL APPLEPAY 9787,3.99,debit,software,digital_subscriptions_services,Apple.com/bill digital purchase.,established,GENERAL_MERCHANDISE_COMPUTERS_AND_ELECTRONICS,computing_devices,general_retail_marketplaces,software,digital_subscriptions_services,T4_dictionary,no,yes,no,yes,software,digital_subscriptions_services,gemini_sonnet_agree,yes,software,software,software,,
75,v4_unmatched_plaid,plaid,Mr S,MR S NASSEUR  NACER FT,9.0,debit,transfer_p2p,transfers,Named person Mr S Nasseur Nacer; dining native spurious.,yes,DINING_DINING,restaurant_cafe,eating_drinking_out,transfer_p2p,transfers,T5_R01,no,yes,no,yes,transfer_p2p,transfers,gemini_sonnet_agree,yes,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p
76,v4_unmatched_plaid,plaid,Home Retail Group,HOME RETAIL GROUP,88.84,debit,catalogue_retail,general_retail_marketplaces,"Override established retail_other. Home Retail Group with shopping native is Argos catalogue retail (brief), not generic retail_other and not store-card repayment (no Card Services/DDR).",established,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,retail_other,general_retail_marketplaces,retail_other,general_retail_marketplaces,T6_native_fallback,no,no,yes,yes,catalogue_retail,general_retail_marketplaces,gemini_sonnet_agree,yes,catalogue_retail,catalogue_retail,catalogue_retail,,
77,v4_unmatched_plaid,plaid,Darren Dolan,DARREN DOLAN 300000001615372531,23.0,debit,transfer_p2p,transfers,Named person Darren Dolan.,yes,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,unclassified_transfer,unclassified,T6_native_fallback,no,no,no,no,transfer_p2p,transfers,gemini_sonnet_agree,yes,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p
78,v4_unmatched_plaid,plaid,Craft Bakery,"SQ *CRAFT BAKERY - NOR (VIA GOOGLE PAY), ON 25-08-2025",1.7,debit,restaurant_cafe,eating_drinking_out,Square Craft Bakery; bakery/cafe food.,yes,DINING_OTHER_DINING,restaurant_cafe,eating_drinking_out,restaurant_cafe,eating_drinking_out,T6_native_fallback,yes,yes,yes,yes,restaurant_cafe,eating_drinking_out,gemini_sonnet_agree,yes,restaurant_cafe,restaurant_cafe,restaurant_cafe,restaurant_cafe,restaurant_cafe
79,v4_unmatched_plaid,plaid,Nettleship Ag,To A/C 47457198   NETTLESHIP AG     Via Mobile Xfer,48.78,debit,transfer_p2p,transfers,Named person Nettleship AG; mobile transfer.,no,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,unclassified_transfer,unclassified,T6_native_fallback,no,no,no,no,transfer_p2p,transfers,gemini_sonnet_agree,yes,transfer_p2p,transfer_p2p,transfer_p2p,unclassified_other,transfer_p2p
80,v4_unmatched_plaid,plaid,McDonald's,Contactless Payment MCDONALDS 496 APPLEPAY 8991,22.16,debit,takeaway,eating_drinking_out,McDonald's contactless; takeaway.,yes,DINING_DINING,restaurant_cafe,eating_drinking_out,takeaway,eating_drinking_out,T4_dictionary,no,yes,yes,yes,takeaway,eating_drinking_out,gemini_sonnet_agree,yes,takeaway,takeaway,takeaway,takeaway,takeaway
81,v4_unmatched_plaid,plaid,North Wilts Model Engi,North Wilts Model Engi,6.0,debit,days_out,entertainment_leisure,"North Wilts Model Engineering runs Coate Water Miniature Railway; £6 is consistent with a public ride, not furniture retail.",yes,GENERAL_MERCHANDISE_FURNITURE_AND_HARDWARE,home_accessories,home_garden,home_accessories,home_garden,T6_native_fallback,no,no,no,no,days_out,entertainment_leisure,opus_tiebreak,yes,days_out,unclassified_other,days_out,unclassified_other,unclassified_other
82,v4_unmatched_plaid,plaid,Amazon,3551 30JUN25      AMAZON* WR0BV4OA5 LONDON GB,8.99,debit,marketplace_amazon,general_retail_marketplaces,Amazon debit.,established,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES,marketplace_general,general_retail_marketplaces,marketplace_amazon,general_retail_marketplaces,T4_dictionary,no,yes,yes,yes,marketplace_amazon,general_retail_marketplaces,gemini_sonnet_agree,yes,marketplace_amazon,marketplace_amazon,marketplace_amazon,,
83,v4_unmatched_plaid,plaid,James Anderson Butcher,James Anderson Butcher,1.46,debit,groceries_specialist,groceries_household_essentials,James Anderson Butcher; specialist food.,yes,FOOD_RETAIL_GROCERIES,groceries,groceries_household_essentials,groceries,groceries_household_essentials,T6_native_fallback,no,no,yes,yes,groceries_specialist,groceries_household_essentials,gemini_sonnet_agree,yes,groceries_specialist,groceries_specialist,groceries_specialist,groceries_specialist,groceries_specialist
84,v4_unmatched_plaid,plaid,Beagle St,Direct debit BEAGLE ST 600001 49126342,10.36,debit,insurance_life,insurance,"Override Haiku pub_bar. Direct debit BEAGLE ST is Beagle Street life insurance (OneFamily), not The Beagle pub.",no,GENERAL_SERVICES_ACCOUNTING_AND_FINANCIAL_SERVICES,financial_services_other,credit_loan_repayments,financial_services_other,credit_loan_repayments,T6_native_fallback,no,no,no,no,insurance_life,insurance,gemini_sonnet_agree,yes,insurance_life,insurance_life,insurance_life,pub_bar,insurance_life
85,v4_unmatched_plaid,plaid,Danielle Gallacher,DANIELLE GALLACHER,15.0,debit,transfer_p2p,transfers,Named person Danielle Gallacher.,yes,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,unclassified_transfer,unclassified,T6_native_fallback,no,no,no,no,transfer_p2p,transfers,gemini_sonnet_agree,yes,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p
86,v4_unmatched_plaid,plaid,HM Revenue and Customs,Hmrc Child Benefit Child Benefit,104.2,credit,benefits_state,income_benefits_state_support,HMRC Child Benefit credit.,yes,INCOME_SALARY,salary,income_employment,tax_payment,council_tax_government,T4_dictionary,no,no,no,no,benefits_state,income_benefits_state_support,gemini_sonnet_agree,yes,benefits_state,benefits_state,benefits_state,benefits_state,benefits_state
87,v4_unmatched_plaid,plaid,Newboro Ugh Pharmacy,NEWBOROUGH PHARMAC,3.99,debit,pharmacy,health_medical,Newborough Pharmacy.,yes,MEDICAL_PHARMACIES_AND_SUPPLEMENTS,pharmacy,health_medical,pharmacy,health_medical,T5_R11,yes,yes,yes,yes,pharmacy,health_medical,gemini_sonnet_agree,yes,pharmacy,pharmacy,pharmacy,pharmacy,pharmacy
88,v4_unmatched_plaid,plaid,Premier,Premier,8.49,debit,unclassified_other,unclassified,Bare 'Premier' collides (Premier Stores groceries vs Premier Inn vs other). Accounting native and no store fascia in the narrative; do not force groceries.,no,GENERAL_SERVICES_ACCOUNTING_AND_FINANCIAL_SERVICES,financial_services_other,credit_loan_repayments,financial_services_other,credit_loan_repayments,T6_native_fallback,no,no,no,no,groceries,groceries_household_essentials,opus_tiebreak,no,groceries,unclassified_other,groceries,groceries,unclassified_other
89,v4_unmatched_plaid,plaid,Sony Playstation, Playstation,6.99,debit,gaming_console_pc,entertainment_leisure,PlayStation Network.,yes,ENTERTAINMENT_MUSIC_VIDEO_GAMES_TV_AND_MOVIES,entertainment_other,entertainment_leisure,entertainment_other,entertainment_leisure,T6_native_fallback,no,no,yes,yes,gaming_console_pc,entertainment_leisure,gemini_sonnet_agree,yes,gaming_console_pc,gaming_console_pc,gaming_console_pc,gaming_console_pc,gaming_console_pc
90,v4_unmatched_plaid,plaid,Brodericks Love Manvend,BRODERICKS LOVE MA,1.75,debit,confectionary,groceries_household_essentials,Brodericks / Love Manvend vending-style £1.75 snack.,yes,GENERAL_MERCHANDISE_APPAREL_AND_ACCESSORIES,clothing_general,clothing_personal_care,clothing_general,clothing_personal_care,T6_native_fallback,no,no,no,no,confectionary,groceries_household_essentials,gemini_sonnet_agree,yes,confectionary,confectionary,confectionary,confectionary,confectionary
91,v4_unmatched_plaid,plaid,Flex,Flex,4.49,debit,unclassified_other,unclassified,Bare Flex; many unrelated UK payees. Established unclassified_other holds.,established,GENERAL_SERVICES_ACCOUNTING_AND_FINANCIAL_SERVICES,financial_services_other,credit_loan_repayments,financial_services_other,credit_loan_repayments,T6_native_fallback,no,no,no,no,unclassified_other,unclassified,gemini_sonnet_agree,yes,unclassified_other,unclassified_other,unclassified_other,,
92,v4_unmatched_plaid,plaid,Sky Store,Sky Store,13.99,debit,streaming,digital_subscriptions_services,"Sky Store is paid movie buy/rent (digital video), closer to streaming than a physical TV/retail purchase. Convenience native is wrong.",no,GENERAL_MERCHANDISE_CONVENIENCE_STORES,convenience_store,groceries_household_essentials,convenience_store,groceries_household_essentials,T6_native_fallback,no,no,no,no,streaming,digital_subscriptions_services,gemini_sonnet_agree,yes,streaming,streaming,streaming,streaming,retail_tv_online_shopping
93,v4_unmatched_plaid,plaid,Gmg Consumer LLC,GMG CONSUMER LLC U.A.EMIRATES AMOUNT IN AED 13.10 ON 20 AUG VISA 4.947801 FINAL GBP AMOUNT INCLUDES NON-STERLING TRANS FEE £0.08 ,2.73,debit,foreign_spend_unspecified,travel_holidays,"GMG Consumer LLC, UAE, amount in AED with FX fee; foreign card spend, purpose not identifiable.",no,TRAVEL_AND_TRANSPORTATION_AUTOMOTIVE,vehicle_maintenance,transport_motoring,vehicle_maintenance,transport_motoring,T6_native_fallback,no,no,no,no,foreign_spend_unspecified,travel_holidays,gemini_sonnet_agree,yes,foreign_spend_unspecified,foreign_spend_unspecified,foreign_spend_unspecified,unclassified_other,foreign_spend_unspecified
94,v4_unmatched_plaid,plaid,Transport for London,TFL TRAVEL CH,5.8,debit,public_transport_rail_coach,transport_motoring,TfL travel charge.,yes,TRAVEL_AND_TRANSPORTATION_PUBLIC_TRANSIT,public_transport_rail_coach,transport_motoring,public_transport_rail_coach,transport_motoring,T4_dictionary,yes,yes,yes,yes,public_transport_rail_coach,transport_motoring,gemini_sonnet_agree,yes,public_transport_rail_coach,public_transport_rail_coach,public_transport_rail_coach,public_transport_rail_coach,public_transport_rail_coach
95,v4_unmatched_plaid,plaid,Sonia Vargas Da Rosa Noah,Sonia Vargas Da Rosa Noah,90.0,debit,transfer_p2p,transfers,Named person Sonia Vargas Da Rosa Noah.,yes,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,unclassified_transfer,unclassified,T6_native_fallback,no,no,no,no,transfer_p2p,transfers,gemini_sonnet_agree,yes,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p
96,v4_unmatched_plaid,plaid,Mr Colin Worton,MR COLIN WORTON  XXXXXXXXXXXX4068 BBP,100.0,debit,transfer_p2p,transfers,Named person Mr Colin Worton.,yes,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,transfer_p2p,transfers,T5_R01,no,yes,no,yes,transfer_p2p,transfers,opus_tiebreak,yes,transfer_p2p,unclassified_other,transfer_p2p,transfer_p2p,transfer_p2p
97,v4_unmatched_plaid,plaid,Mr Cameron Luke,MR CAMERON LUKE 100000001576158532,75.0,debit,transfer_p2p,transfers,Named person Mr Cameron Luke.,yes,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,transfer_p2p,transfers,T5_R01,no,yes,no,yes,transfer_p2p,transfers,gemini_sonnet_agree,yes,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p
98,v4_unmatched_plaid,plaid,Excelvendingltd,Contactless Payment NYX*ExcelVendingLtd GOOGLE 6482,1.2,debit,confectionary,groceries_household_essentials,NYX ExcelVendingLtd vending snack.,established,FOOD_RETAIL_OTHER,groceries,groceries_household_essentials,confectionary,groceries_household_essentials,T4_dictionary,no,yes,yes,yes,confectionary,groceries_household_essentials,gemini_sonnet_agree,yes,confectionary,confectionary,confectionary,,
99,v4_unmatched_plaid,plaid,Goldwire Conve,PPOINT_*GOLDWIRE C  ON 12 JUL CLP PPOINT_*GOLDWIRE CONVE,18.34,debit,convenience_store,groceries_household_essentials,"PayPoint Goldwire Conve is Goldwire Convenience Store (Best-one), Monmouth. Override both models' unclassified.",yes,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,unclassified_transfer,unclassified,T6_native_fallback,no,no,no,no,convenience_store,groceries_household_essentials,opus_tiebreak,yes,convenience_store,unclassified_other,convenience_store,unclassified_other,unclassified_other
